Area.ID,Observed,Expected,raw.SIR,x,Long,Lat
1,1,2.442038138921455,0.40949401406222824,-1.3277015633302027,197031,824938
2,3,4.170465264387997,0.7193442001824804,-1.3196284507093803,382448,847866
3,4,4.030794511986504,0.9923601880733613,1.4662191385159495,316141,947220.5
4,1,1.5792918188039604,0.633195200591444,0.6931698266292565,377143.234375,655250.34375
5,4,3.9214077687544333,1.020041841063249,1.1262232496203592,231452.5,877127
6,3,3.786687682568386,0.7922491241646838,0.5588565396264052,338388.609375,1014422.5
7,3,3.8411677176878336,0.7810124994505137,-1.0862170073019157,327074,836501.5
8,5,2.818618655059167,1.7739185792393197,-0.18245376506118413,449134,1192014.5
9,0,0.880763809295109,0,0.746617749592123,193821.5,774255
10,6,2.751140363883621,2.1809138053320396,1.1322259222731494,363781,824852.5
11,2,3.248046792825542,0.615754675830935,1.1269319938013211,126085,925542
12,1,1.8426041960990536,0.5427101501869382,-1.1456701190299035,253419.5,928343
13,2,4.236836980934762,0.4720502603710623,0.32300132211739596,287290,845317.5
14,4,3.813408584382541,1.0489303497090836,-0.30408828190770143,226156,559620.5
15,4,3.8401333713227146,1.0416304886364456,0.45637390870291156,338128.5,715086.5
16,3,4.103698289729679,0.7310478958719009,-0.3400078353151132,342915.828125,786788
17,1,2.574584675875176,0.38841216191892036,1.3433869564615541,278706.5,805020.5
18,2,4.111697416888801,0.48641711614891653,-0.7035084733860252,341607,633734
19,6,2.8335041953436497,2.1175193634298872,-0.7233322763675553,245488.5,827651
20,4,3.961503325487337,1.00971769334762,-0.07076455723348606,359140.78125,609832.25
21,2,3.9916686891031095,0.501043587475037,-0.6414865814363374,344499,760468.5
22,1,2.749675047817357,0.3636793375980126,-1.0620526412093643,387333,809092.5
23,3,4.0182313684624775,0.7465971281658452,1.161701129851413,198871.5,678732
24,-0,-0.17507200872688364,0,0.09369484779073452,291946.5,628553
25,2,3.729650672036612,0.5362432506065992,-1.5163117736925074,329269,695554.5
26,2,3.282992638503416,0.609200269456504,-1.476437660512766,306487.5,689629.5
27,6,2.9217489145112867,2.0535645517656005,0.22313358309484033,288386,588395.5
28,5,3.0068750190537057,1.6628559445658473,0.09182191667429959,354983.5,672316.5
29,3,3.925656421724346,0.7642034038939782,-0.09297489276102928,283402,738117.5
30,1,1.8199269454242002,0.5494726052132348,-0.7089919336446451,299415.5,666943
31,5,3.2688267612714967,1.5296007910970226,0.6109193129190665,254866.5,611210.5
32,5,3.2974069986862546,1.5163429937499644,1.2764141557930742,269805,573270.5
33,5,3.359322373882467,1.4883954094055445,1.223529399627088,330681.5,660652.5
34,5,3.40495899060257,1.4684464669911217,-0.8991932688376226,256998.375,709132
35,3,3.9755390628123766,0.7546146453602545,0.3386252145423626,226234,597218.5
36,4,3.00315622635173,1.3319320403318637,1.164316307286779,228049.5,670047
37,6,2.724780907217693,2.2020119063909154,0.28832632548964193,230266.5,651173.5
38,3,3.896199220691212,0.7699811611449837,-1.1497148002863837,278950.5,668153
39,1,2.3300102404908998,0.42918266307246544,0.9508670777569587,234568,695638.5
40,5,3.418184312281814,1.4627648901302934,-1.4195671054033643,248406.5,673875
41,5,3.4343732234231714,1.4558697249031973,1.3739210936094413,241027.9140625,662840
42,3,4.053908364724996,0.7400265941145688,-0.7451727842948278,289870.5,680133.3125
43,7,2.3428386408098643,2.987828473573521,0.49922196608166336,290757.5,695330.5
44,1,3.288123384677662,0.30412484052754946,-0.9170550650416804,280605,658944
45,4,3.903850047011539,1.024629520045747,-1.2861750743494853,321988,669074
46,-0,-2.408419521004816,0,-1.4913852778567502,247799,642560
47,3,4.094781881550938,0.7326397563485655,-0.2753717000964264,266371,644593
48,6,2.876447159531253,2.085906560153103,-1.7366070278040837,273526.515625,652214
49,2,3.9606337875734474,0.5049696859818326,1.631881745558923,260481.5,664987.5
50,1,2.8193318089375907,0.3546939728164987,-0.01889113247417782,337459,735022
51,4,3.13410337990233,1.276282086178234,-0.5512960218197603,273716,677878
52,1,2.74867334925136,0.36381187319779706,1.3419528167546102,253774.5,675176.5
53,4,4.025760109345507,0.9936011812314135,0.8843437423715205,252891,651674
54,-0,-0.6414617901382325,0,0.902772696888057,264280.5,674451
55,0,0.5563756866577089,0,1.3790079175682144,322936,637005.5
56,2,4.072548125309828,0.4910930303243122,-1.217400785835434,321346.15625,591462.5
