Area.ID,Observed,Expected,raw.SIR,x,Long,Lat
1,3,4.085907478226785,0.7342310162397386,-0.651329586733184,197031,824938
2,1,2.7963264762456292,0.3576120343939983,0.04376707270163921,382448,847866
3,4,3.515500738219173,1.1378179946070093,0.9483573218384447,316141,947220.5
4,4,4.111467381617719,0.9728886620586881,0.10448040516089847,377143.234375,655250.34375
5,6,2.669986610850047,2.247202280197867,-0.14431103986354685,231452.5,877127
6,4,3.9402511296687828,1.01516372138855,1.0654304042747316,338388.609375,1014422.5
7,0,0.6075176485825511,0,1.4783231801346872,327074,836501.5
8,2,4.077927113201768,0.49044525428746766,-1.403124800302487,449134,1192014.5
9,7,2.377646802925693,2.944087402463017,-1.1576952748035472,193821.5,774255
10,6,2.4459906489275456,2.4529938422416797,-0.2988912527157461,363781,824852.5
11,4,3.8651742144318746,1.0348822014450758,1.2901313357323572,126085,925542
12,2,3.7157258855796047,0.5382528371540588,-0.740650175047962,253419.5,928343
13,3,4.056709711898502,0.7395155712524544,-1.3223157745764524,287290,845317.5
14,2,3.7314684542141654,0.5359820200921926,0.8371054042055462,226156,559620.5
15,2,3.7372616137080614,0.535151190022158,1.7154994747475056,338128.5,715086.5
16,3,4.056962287134538,0.7394695310611137,-0.9589393179900576,342915.828125,786788
17,5,3.1106803049709604,1.6073654345031374,0.24702442002988106,278706.5,805020.5
18,2,3.817373961889795,0.5239203756212288,-0.462154970100861,341607,633734
19,2,3.751211849492032,0.53316103708481,-0.24636372134796566,245488.5,827651
20,2,3.583956773976778,0.558042444742097,-1.0020425983773595,359140.78125,609832.25
21,6,2.8578276259459954,2.0994968155274534,-0.46185254646185236,344499,760468.5
22,3,3.8519817588509606,0.7788198874791388,-1.017046499385991,387333,809092.5
23,6,3.254856816579777,1.843399061192755,1.141562682576576,198871.5,678732
24,5,3.087291920386702,1.6195423461522613,1.3765420494702503,291946.5,628553
25,4,3.9428554218780163,1.014493196429395,0.7557654204464532,329269,695554.5
26,2,3.908361719780451,0.511723362215396,-0.6989047094426729,306487.5,689629.5
27,5,3.027223938559809,1.6516782707455504,-0.1653824015618645,288386,588395.5
28,5,3.6497017863580568,1.3699749438951754,-1.602910374333615,354983.5,672316.5
29,0,1.1040365655941793,0,0.2839733253882232,283402,738117.5
30,5,2.9896969925530947,1.6724102852075915,0.6531797967838538,299415.5,666943
31,3,3.641482288429844,0.8238403381864471,-0.5714201883743758,254866.5,611210.5
32,5,3.318431837885619,1.5067357849320218,1.602561983915028,269805,573270.5
33,1,1.7902818011697166,0.5585712815416154,-1.0679820149869923,330681.5,660652.5
34,0,0.31084965559434347,0,-0.13654310532387307,256998.375,709132
35,4,3.539860310611491,1.1299880924705252,0.31342589573224633,226234,597218.5
36,1,2.732989336736162,0.3658997078979596,1.6955316354807601,228049.5,670047
37,2,3.9652742358539284,0.5043787342413901,0.9757778513144183,230266.5,651173.5
38,5,3.6431001733055033,1.37245745715066,-0.12748633957807917,278950.5,668153
39,1,2.691418304157578,0.3715513112381106,-0.4264970397835091,234568,695638.5
40,1,2.7030884083655873,0.3699472044292648,-1.5218377998408832,248406.5,673875
41,6,3.226027530418441,1.8598725346964888,0.3897405429203737,241027.9140625,662840
42,3,4.198411735696364,0.7145559294465932,1.6506052858268507,289870.5,680133.3125
43,6,3.2077519580688376,1.8704688138082157,-0.7801688238039292,290757.5,695330.5
44,-0,-0.02785969608182612,0,1.2584737573679288,280605,658944
45,1,1.769822294143578,0.565028479587496,-0.9171664440348295,321988,669074
46,0,1.4075307114767388,0,-0.6938859656629632,247799,642560
47,2,3.6245460029500887,0.551793244829052,-0.00289949837904308,266371,644593
48,2,3.623070652009396,0.552017940608135,1.0280019058893004,273526.515625,652214
49,4,3.8735018614599905,1.0326573067638414,1.4427447369864186,260481.5,664987.5
50,-1,-3.6623905647518336,0.2730457012488947,1.5885600538363713,337459,735022
51,1,1.961091954400096,0.5099199952130257,-0.22295809555322385,273716,677878
52,1,2.7251014987220246,0.36695880886233573,-0.5010921621346841,253774.5,675176.5
53,2,3.791815428131942,0.5274518335364521,-0.6772850665674077,252891,651674
54,4,4.22080681565838,0.9476861118496992,-1.399189844495262,264280.5,674451
55,7,2.2768918815525865,3.0743664452028265,-1.4044679499764703,322936,637005.5
56,1,2.718221951786364,0.3678875447764002,-1.1017705612200552,321346.15625,591462.5
